,Unnamed: 0,exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,attr_diff,sinc_diff,intel_diff,fun_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq,match
6592,6592,3.0,0,2.0,6.0,2.0,3.0,6.0,4.0,6.0,0.0,0,0.0,0.0,6.0,6.0,1
6593,6593,3.0,0,4.0,5.0,3.0,6.0,6.0,2.0,6.0,0.0,1,0.0,2.0,6.0,6.0,1
6594,6594,3.0,0,3.0,3.0,4.0,6.0,0.0,6.0,4.0,6.0,0,0.0,6.0,6.0,6.0,0
6595,6595,3.0,0,2.0,4.0,4.0,3.0,5.0,2.0,5.0,5.0,0,0.0,6.0,6.0,6.0,0
6596,6596,3.0,0,5.0,6.0,3.0,5.0,4.0,4.0,4.0,4.0,0,0.0,2.0,6.0,6.0,0
6597,6597,3.0,0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,1,0.0,6.0,6.0,6.0,0
6598,6598,3.0,1,6.0,6.0,4.0,5.0,0.0,5.0,4.0,6.0,1,0.0,5.0,5.0,0.0,0
6599,6599,3.0,1,2.0,3.0,3.0,5.0,0.0,4.0,4.0,0.0,1,0.0,4.0,5.0,0.0,0
6600,6600,3.0,1,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,0.0,3.0,5.0,0.0,0
6601,6601,3.0,0,2.0,4.0,4.0,4.0,3.0,6.0,4.0,2.0,0,0.0,3.0,5.0,0.0,0
6602,6602,3.0,1,6.0,6.0,5.0,6.0,0.0,6.0,6.0,6.0,0,0.0,4.0,5.0,0.0,0
6603,6603,3.0,1,6.0,4.0,2.0,5.0,0.0,2.0,2.0,4.0,0,0.0,3.0,5.0,0.0,0
6604,6604,3.0,0,6.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,0,0.0,3.0,5.0,0.0,0
6605,6605,3.0,0,6.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,0,0.0,3.0,5.0,0.0,0
6606,6606,3.0,1,4.0,3.0,3.0,4.0,6.0,4.0,5.0,0.0,0,0.0,3.0,5.0,0.0,1
6607,6607,3.0,0,2.0,3.0,3.0,6.0,0.0,6.0,6.0,0.0,1,0.0,5.0,5.0,0.0,1
6608,6608,3.0,1,2.0,2.0,3.0,6.0,0.0,0.0,3.0,6.0,0,0.0,4.0,5.0,0.0,0
6609,6609,3.0,0,5.0,4.0,3.0,4.0,6.0,6.0,5.0,4.0,0,0.0,4.0,5.0,0.0,0
6610,6610,3.0,0,0.0,3.0,6.0,5.0,4.0,4.0,3.0,3.0,0,0.0,5.0,5.0,0.0,0
6611,6611,3.0,0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,1,0.0,4.0,5.0,0.0,0
6612,6612,3.0,1,2.0,3.0,3.0,3.0,6.0,4.0,3.0,6.0,0,0.0,3.0,3.0,0.0,0
6613,6613,3.0,1,6.0,6.0,3.0,4.0,6.0,3.0,3.0,0.0,0,0.0,6.0,3.0,0.0,1
6614,6614,3.0,1,2.0,6.0,6.0,4.0,6.0,2.0,6.0,6.0,0,0.0,0.0,3.0,0.0,1
6615,6615,3.0,0,2.0,2.0,4.0,3.0,3.0,6.0,3.0,2.0,0,0.0,0.0,3.0,0.0,0
6616,6616,3.0,1,6.0,5.0,3.0,5.0,6.0,6.0,5.0,6.0,0,0.0,2.0,3.0,0.0,0
6617,6617,3.0,1,2.0,2.0,2.0,4.0,6.0,2.0,2.0,4.0,0,0.0,0.0,3.0,0.0,0
6618,6618,3.0,0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,0,0.0,6.0,3.0,0.0,0
6619,6619,3.0,0,6.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,0,0.0,0.0,3.0,0.0,0
6620,6620,3.0,1,3.0,3.0,2.0,2.0,2.0,3.0,4.0,0.0,0,0.0,0.0,3.0,0.0,1
6621,6621,3.0,0,3.0,4.0,3.0,6.0,2.0,2.0,6.0,0.0,0,0.0,2.0,3.0,0.0,0
6622,6622,3.0,1,2.0,0.0,2.0,5.0,2.0,6.0,2.0,6.0,0,0.0,6.0,3.0,0.0,0
6623,6623,3.0,0,3.0,4.0,3.0,2.0,6.0,2.0,4.0,4.0,0,0.0,6.0,3.0,0.0,0
6624,6624,3.0,0,2.0,6.0,6.0,4.0,5.0,3.0,2.0,3.0,0,0.0,2.0,3.0,0.0,0
6625,6625,3.0,0,2.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,0,0.0,6.0,3.0,0.0,0
6626,6626,2.0,1,3.0,2.0,3.0,3.0,6.0,4.0,3.0,6.0,0,0.0,2.0,3.0,0.0,0
6627,6627,2.0,1,2.0,6.0,4.0,3.0,6.0,3.0,3.0,0.0,0,0.0,6.0,3.0,0.0,0
6628,6628,2.0,1,2.0,6.0,3.0,4.0,2.0,2.0,6.0,6.0,0,0.0,0.0,3.0,0.0,0
6629,6629,2.0,0,3.0,6.0,2.0,3.0,4.0,6.0,3.0,2.0,0,0.0,0.0,3.0,0.0,0
6630,6630,2.0,1,3.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,0,0.0,6.0,3.0,0.0,0
6631,6631,2.0,1,2.0,2.0,2.0,4.0,6.0,2.0,2.0,4.0,0,0.0,0.0,3.0,0.0,0
6632,6632,2.0,0,2.0,3.0,0.0,3.0,3.0,4.0,2.0,3.0,0,0.0,0.0,3.0,0.0,1
6633,6633,2.0,0,2.0,4.0,2.0,6.0,5.0,4.0,4.0,6.0,0,0.0,0.0,3.0,0.0,0
6634,6634,2.0,1,3.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,0,0.0,0.0,3.0,0.0,0
6635,6635,2.0,0,3.0,4.0,2.0,6.0,6.0,6.0,6.0,0.0,0,0.0,2.0,3.0,0.0,0
6636,6636,2.0,1,3.0,2.0,3.0,5.0,6.0,0.0,6.0,6.0,0,0.0,6.0,3.0,0.0,1
6637,6637,2.0,0,4.0,3.0,6.0,2.0,6.0,6.0,4.0,4.0,0,0.0,6.0,3.0,0.0,0
6638,6638,2.0,0,6.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,0,0.0,2.0,3.0,0.0,0
6639,6639,2.0,0,2.0,4.0,6.0,3.0,5.0,4.0,2.0,2.0,0,0.0,6.0,3.0,0.0,0
6640,6640,4.0,1,6.0,2.0,4.0,4.0,0.0,6.0,2.0,5.0,0,0.0,2.0,2.0,6.0,0
6641,6641,4.0,1,2.0,2.0,4.0,4.0,6.0,6.0,2.0,3.0,0,0.0,6.0,2.0,6.0,0
6642,6642,4.0,1,2.0,6.0,5.0,5.0,6.0,6.0,6.0,2.0,0,0.0,0.0,2.0,6.0,0
6643,6643,4.0,0,6.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,0,0.0,0.0,2.0,6.0,0
6644,6644,4.0,1,0.0,4.0,4.0,6.0,0.0,6.0,5.0,6.0,0,0.0,6.0,2.0,6.0,0
6645,6645,4.0,1,2.0,6.0,3.0,4.0,0.0,6.0,0.0,0.0,0,0.0,0.0,2.0,6.0,1
6646,6646,4.0,0,6.0,2.0,2.0,4.0,2.0,6.0,6.0,0.0,0,0.0,0.0,2.0,6.0,1
6647,6647,4.0,0,6.0,3.0,3.0,2.0,4.0,6.0,2.0,6.0,0,0.0,0.0,2.0,6.0,0
6648,6648,4.0,1,3.0,6.0,2.0,3.0,6.0,6.0,3.0,4.0,0,0.0,0.0,2.0,6.0,1
6649,6649,4.0,0,2.0,3.0,2.0,6.0,0.0,6.0,6.0,3.0,0,0.0,2.0,2.0,6.0,0
6650,6650,4.0,1,2.0,2.0,3.0,6.0,0.0,6.0,0.0,2.0,0,0.0,6.0,2.0,6.0,0
6651,6651,4.0,0,4.0,3.0,3.0,3.0,6.0,6.0,2.0,0.0,0,0.0,6.0,2.0,6.0,0
6652,6652,4.0,0,6.0,6.0,2.0,4.0,4.0,6.0,0.0,0.0,0,0.0,2.0,2.0,6.0,0
6653,6653,4.0,0,2.0,3.0,3.0,4.0,5.0,6.0,0.0,6.0,0,0.0,6.0,2.0,6.0,0
6654,6654,4.0,0,6.0,3.0,2.0,3.0,3.0,4.0,4.0,0.0,0,0.0,3.0,6.0,6.0,0
6655,6655,4.0,0,2.0,2.0,3.0,3.0,6.0,5.0,3.0,3.0,0,0.0,4.0,6.0,6.0,0
6656,6656,4.0,1,4.0,3.0,4.0,3.0,4.0,6.0,2.0,4.0,0,0.0,2.0,6.0,6.0,0
6657,6657,4.0,0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,5.0,0,0.0,3.0,6.0,6.0,0
6658,6658,4.0,1,3.0,6.0,4.0,5.0,6.0,4.0,6.0,3.0,0,0.0,3.0,6.0,6.0,0
6659,6659,4.0,0,5.0,3.0,4.0,4.0,6.0,4.0,4.0,0.0,1,0.0,2.0,6.0,6.0,0
6660,6660,4.0,1,6.0,6.0,4.0,5.0,0.0,5.0,4.0,6.0,1,0.0,5.0,6.0,6.0,0
6661,6661,4.0,1,2.0,3.0,3.0,3.0,6.0,4.0,3.0,6.0,0,0.0,3.0,6.0,6.0,0
6662,6662,4.0,1,3.0,2.0,3.0,3.0,6.0,4.0,3.0,6.0,0,0.0,2.0,6.0,6.0,0
6663,6663,4.0,1,6.0,2.0,4.0,4.0,0.0,6.0,2.0,5.0,0,0.0,2.0,6.0,6.0,0
6664,6664,4.0,0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,6.0,0,0.0,2.0,6.0,0.0,0
6665,6665,4.0,0,2.0,4.0,4.0,3.0,6.0,5.0,3.0,6.0,0,0.0,2.0,6.0,0.0,0
6666,6666,4.0,1,3.0,2.0,6.0,3.0,4.0,6.0,2.0,2.0,0,0.0,6.0,6.0,0.0,0
6667,6667,4.0,0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,0,0.0,2.0,6.0,0.0,0
6668,6668,4.0,1,3.0,6.0,6.0,5.0,2.0,3.0,6.0,6.0,0,0.0,6.0,6.0,0.0,0
6669,6669,4.0,0,3.0,6.0,5.0,5.0,0.0,4.0,5.0,6.0,1,0.0,6.0,6.0,0.0,1
6670,6670,4.0,1,2.0,3.0,3.0,5.0,0.0,4.0,4.0,0.0,1,0.0,4.0,6.0,0.0,0
6671,6671,4.0,1,6.0,6.0,3.0,4.0,6.0,3.0,3.0,0.0,0,0.0,6.0,6.0,0.0,1
6672,6672,4.0,1,2.0,6.0,4.0,3.0,6.0,3.0,3.0,0.0,0,0.0,6.0,6.0,0.0,0
6673,6673,4.0,1,2.0,2.0,4.0,4.0,6.0,6.0,2.0,3.0,0,0.0,6.0,6.0,0.0,0
6674,6674,3.0,0,3.0,5.0,5.0,4.0,3.0,6.0,6.0,6.0,0,0.0,6.0,5.0,0.0,0
6675,6675,3.0,0,2.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,0,0.0,6.0,5.0,0.0,1
6676,6676,3.0,1,4.0,6.0,3.0,4.0,4.0,4.0,6.0,6.0,0,0.0,0.0,5.0,0.0,1
6677,6677,3.0,0,2.0,5.0,3.0,5.0,3.0,2.0,6.0,3.0,0,0.0,6.0,5.0,0.0,1
6678,6678,3.0,1,3.0,2.0,3.0,6.0,2.0,6.0,6.0,6.0,0,0.0,0.0,5.0,0.0,0
6679,6679,3.0,0,4.0,6.0,4.0,5.0,0.0,3.0,6.0,6.0,1,0.0,0.0,5.0,0.0,0
6680,6680,3.0,1,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,0.0,3.0,5.0,0.0,0
6681,6681,3.0,1,2.0,6.0,6.0,4.0,6.0,2.0,6.0,6.0,0,0.0,0.0,5.0,0.0,1
6682,6682,3.0,1,2.0,6.0,3.0,4.0,2.0,2.0,6.0,6.0,0,0.0,0.0,5.0,0.0,0
6683,6683,3.0,1,2.0,6.0,5.0,5.0,6.0,6.0,6.0,2.0,0,0.0,0.0,5.0,0.0,0
6684,6684,4.0,0,6.0,2.0,4.0,3.0,6.0,6.0,3.0,3.0,0,0.0,6.0,5.0,6.0,0
6685,6685,4.0,0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,0.0,0,0.0,6.0,5.0,6.0,0
6686,6686,4.0,0,4.0,2.0,3.0,3.0,6.0,3.0,2.0,0.0,0,0.0,0.0,5.0,6.0,0
6687,6687,4.0,0,3.0,6.0,3.0,3.0,5.0,6.0,4.0,6.0,0,0.0,6.0,5.0,6.0,0
6688,6688,4.0,0,2.0,4.0,3.0,5.0,4.0,6.0,6.0,0.0,0,0.0,0.0,5.0,6.0,0
6689,6689,4.0,0,3.0,2.0,6.0,4.0,3.0,6.0,4.0,3.0,0,0.0,0.0,5.0,6.0,0
6690,6690,4.0,0,2.0,4.0,4.0,4.0,3.0,6.0,4.0,2.0,0,0.0,3.0,5.0,6.0,0
6691,6691,4.0,0,2.0,2.0,4.0,3.0,3.0,6.0,3.0,2.0,0,0.0,0.0,5.0,6.0,0
6692,6692,4.0,0,3.0,6.0,2.0,3.0,4.0,6.0,3.0,2.0,0,0.0,0.0,5.0,6.0,0
6693,6693,4.0,0,6.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,0,0.0,0.0,5.0,6.0,0
6694,6694,6.0,0,2.0,4.0,3.0,5.0,3.0,6.0,6.0,2.0,0,0.0,2.0,3.0,6.0,0
6695,6695,6.0,0,3.0,6.0,4.0,5.0,6.0,2.0,5.0,0.0,1,0.0,3.0,3.0,6.0,0
6696,6696,6.0,1,4.0,5.0,4.0,5.0,4.0,3.0,4.0,6.0,0,0.0,6.0,3.0,6.0,0
6697,6697,6.0,0,3.0,3.0,2.0,6.0,3.0,6.0,6.0,2.0,0,0.0,2.0,3.0,6.0,0
6698,6698,6.0,1,2.0,4.0,3.0,6.0,6.0,6.0,6.0,0.0,0,0.0,2.0,3.0,6.0,0
6699,6699,6.0,0,3.0,6.0,4.0,6.0,0.0,6.0,6.0,2.0,0,0.0,6.0,3.0,6.0,0
6700,6700,6.0,1,6.0,6.0,5.0,6.0,0.0,6.0,6.0,6.0,0,0.0,4.0,3.0,6.0,0
6701,6701,6.0,1,6.0,5.0,3.0,5.0,6.0,6.0,5.0,6.0,0,0.0,2.0,3.0,6.0,0
6702,6702,6.0,1,3.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,0,0.0,6.0,3.0,6.0,0
6703,6703,6.0,1,0.0,4.0,4.0,6.0,0.0,6.0,5.0,6.0,0,0.0,6.0,3.0,6.0,0
6704,6704,3.0,0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,5.0,0,0.0,6.0,4.0,6.0,0
6705,6705,3.0,0,6.0,5.0,2.0,4.0,6.0,3.0,6.0,6.0,0,0.0,6.0,4.0,6.0,0
6706,6706,3.0,1,5.0,3.0,5.0,4.0,4.0,4.0,0.0,6.0,0,0.0,0.0,4.0,6.0,1
6707,6707,3.0,0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,0.0,0,0.0,6.0,4.0,6.0,0
6708,6708,3.0,1,4.0,4.0,4.0,5.0,6.0,2.0,5.0,6.0,0,0.0,0.0,4.0,6.0,0
6709,6709,3.0,0,6.0,3.0,3.0,5.0,0.0,2.0,3.0,5.0,0,0.0,0.0,4.0,6.0,0
6710,6710,3.0,1,6.0,4.0,2.0,5.0,0.0,2.0,2.0,4.0,0,0.0,3.0,4.0,6.0,0
6711,6711,3.0,1,2.0,2.0,2.0,4.0,6.0,2.0,2.0,4.0,0,0.0,0.0,4.0,6.0,0
6712,6712,3.0,1,2.0,2.0,2.0,4.0,6.0,2.0,2.0,4.0,0,0.0,0.0,4.0,6.0,0
6713,6713,3.0,1,2.0,6.0,3.0,4.0,0.0,6.0,0.0,0.0,0,0.0,0.0,4.0,6.0,1
6714,6714,4.0,0,6.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,0,0.0,6.0,3.0,2.0,0
6715,6715,4.0,0,2.0,3.0,4.0,3.0,3.0,5.0,2.0,0.0,1,0.0,2.0,3.0,2.0,0
6716,6716,4.0,0,4.0,2.0,6.0,3.0,6.0,6.0,6.0,0.0,0,0.0,0.0,3.0,2.0,1
6717,6717,4.0,0,2.0,0.0,6.0,3.0,4.0,4.0,3.0,6.0,0,0.0,6.0,3.0,2.0,1
6718,6718,4.0,0,2.0,4.0,2.0,5.0,3.0,4.0,5.0,0.0,0,0.0,6.0,3.0,2.0,0
6719,6719,4.0,0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,0,0.0,0.0,3.0,2.0,0
6720,6720,4.0,0,6.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,0,0.0,3.0,3.0,2.0,0
6721,6721,4.0,0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,0,0.0,6.0,3.0,2.0,0
6722,6722,4.0,0,2.0,3.0,0.0,3.0,3.0,4.0,2.0,3.0,0,0.0,0.0,3.0,2.0,1
6723,6723,4.0,0,6.0,2.0,2.0,4.0,2.0,6.0,6.0,0.0,0,0.0,0.0,3.0,2.0,1
6724,6724,6.0,1,2.0,3.0,2.0,6.0,6.0,4.0,4.0,2.0,0,0.0,6.0,6.0,6.0,0
6725,6725,6.0,1,2.0,5.0,5.0,6.0,4.0,5.0,3.0,0.0,1,0.0,6.0,6.0,6.0,0
6726,6726,6.0,0,3.0,4.0,3.0,6.0,6.0,6.0,2.0,6.0,0,0.0,0.0,6.0,6.0,0
6727,6727,6.0,0,2.0,2.0,3.0,2.0,6.0,4.0,5.0,2.0,0,0.0,6.0,6.0,6.0,0
6728,6728,6.0,0,2.0,3.0,2.0,3.0,5.0,4.0,6.0,0.0,0,0.0,0.0,6.0,6.0,1
6729,6729,6.0,0,3.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,0,0.0,0.0,6.0,6.0,0
6730,6730,6.0,0,6.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,0,0.0,3.0,6.0,6.0,0
6731,6731,6.0,0,6.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,0,0.0,0.0,6.0,6.0,0
6732,6732,6.0,0,2.0,4.0,2.0,6.0,5.0,4.0,4.0,6.0,0,0.0,0.0,6.0,6.0,0
6733,6733,6.0,0,6.0,3.0,3.0,2.0,4.0,6.0,2.0,6.0,0,0.0,0.0,6.0,6.0,0
6734,6734,6.0,0,4.0,4.0,6.0,2.0,4.0,3.0,5.0,0.0,0,0.0,6.0,6.0,0.0,0
6735,6735,6.0,0,5.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,1,0.0,6.0,6.0,0.0,1
6736,6736,6.0,1,2.0,2.0,2.0,2.0,5.0,6.0,3.0,3.0,0,0.0,0.0,6.0,0.0,0
6737,6737,6.0,0,3.0,6.0,2.0,3.0,3.0,4.0,5.0,5.0,0,0.0,6.0,6.0,0.0,0
6738,6738,6.0,1,2.0,4.0,4.0,4.0,2.0,3.0,6.0,3.0,0,0.0,0.0,6.0,0.0,0
6739,6739,6.0,0,2.0,6.0,2.0,3.0,6.0,4.0,6.0,0.0,0,0.0,0.0,6.0,0.0,1
6740,6740,6.0,1,4.0,3.0,3.0,4.0,6.0,4.0,5.0,0.0,0,0.0,3.0,6.0,0.0,1
6741,6741,6.0,1,3.0,3.0,2.0,2.0,2.0,3.0,4.0,0.0,0,0.0,0.0,6.0,0.0,1
6742,6742,6.0,1,3.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,0,0.0,0.0,6.0,0.0,0
6743,6743,6.0,1,3.0,6.0,2.0,3.0,6.0,6.0,3.0,4.0,0,0.0,0.0,6.0,0.0,1
6744,6744,3.0,0,2.0,3.0,4.0,5.0,3.0,0.0,6.0,0.0,0,0.0,3.0,2.0,0.0,0
6745,6745,3.0,0,2.0,5.0,4.0,6.0,2.0,3.0,6.0,2.0,0,0.0,4.0,2.0,0.0,0
6746,6746,3.0,0,4.0,4.0,3.0,6.0,4.0,4.0,6.0,3.0,0,0.0,2.0,2.0,0.0,0
6747,6747,3.0,1,3.0,2.0,2.0,6.0,2.0,2.0,6.0,4.0,0,0.0,3.0,2.0,0.0,0
6748,6748,3.0,0,3.0,6.0,2.0,6.0,6.0,6.0,6.0,2.0,0,0.0,2.0,2.0,0.0,0
6749,6749,3.0,0,4.0,5.0,3.0,6.0,6.0,2.0,6.0,0.0,1,0.0,2.0,2.0,0.0,1
6750,6750,3.0,0,2.0,3.0,3.0,6.0,0.0,6.0,6.0,0.0,1,0.0,5.0,2.0,0.0,1
6751,6751,3.0,0,3.0,4.0,3.0,6.0,2.0,2.0,6.0,0.0,0,0.0,2.0,2.0,0.0,0
6752,6752,3.0,0,3.0,4.0,2.0,6.0,6.0,6.0,6.0,0.0,0,0.0,2.0,2.0,0.0,0
6753,6753,3.0,0,2.0,3.0,2.0,6.0,0.0,6.0,6.0,3.0,0,0.0,2.0,2.0,0.0,0
6754,6754,6.0,0,4.0,2.0,5.0,5.0,3.0,0.0,2.0,6.0,0,0.0,6.0,5.0,6.0,0
6755,6755,6.0,0,3.0,3.0,3.0,5.0,2.0,2.0,6.0,6.0,0,0.0,2.0,5.0,6.0,0
6756,6756,6.0,1,5.0,6.0,3.0,5.0,4.0,3.0,0.0,6.0,0,0.0,6.0,5.0,6.0,1
6757,6757,6.0,0,3.0,2.0,4.0,5.0,2.0,6.0,2.0,3.0,0,0.0,6.0,5.0,6.0,0
6758,6758,6.0,1,4.0,6.0,4.0,6.0,6.0,0.0,4.0,6.0,0,0.0,6.0,5.0,6.0,0
6759,6759,6.0,0,3.0,3.0,4.0,6.0,0.0,6.0,4.0,6.0,0,0.0,6.0,5.0,6.0,0
6760,6760,6.0,1,2.0,2.0,3.0,6.0,0.0,0.0,3.0,6.0,0,0.0,4.0,5.0,6.0,0
6761,6761,6.0,1,2.0,0.0,2.0,5.0,2.0,6.0,2.0,6.0,0,0.0,6.0,5.0,6.0,0
6762,6762,6.0,1,3.0,2.0,3.0,5.0,6.0,0.0,6.0,6.0,0,0.0,6.0,5.0,6.0,1
6763,6763,6.0,1,2.0,2.0,3.0,6.0,0.0,6.0,0.0,2.0,0,0.0,6.0,5.0,6.0,0
6764,6764,6.0,1,5.0,2.0,2.0,2.0,6.0,6.0,5.0,5.0,0,0.0,6.0,2.0,2.0,0
6765,6765,6.0,1,6.0,4.0,4.0,2.0,6.0,3.0,4.0,6.0,1,0.0,2.0,2.0,2.0,0
6766,6766,6.0,0,6.0,4.0,3.0,2.0,6.0,4.0,3.0,6.0,0,0.0,6.0,2.0,2.0,0
6767,6767,6.0,0,4.0,3.0,3.0,3.0,6.0,2.0,5.0,0.0,0,0.0,6.0,2.0,2.0,0
6768,6768,6.0,0,2.0,3.0,6.0,4.0,6.0,6.0,6.0,6.0,0,0.0,6.0,2.0,2.0,0
6769,6769,6.0,0,2.0,4.0,4.0,3.0,5.0,2.0,5.0,5.0,0,0.0,6.0,2.0,2.0,0
6770,6770,6.0,0,5.0,4.0,3.0,4.0,6.0,6.0,5.0,4.0,0,0.0,4.0,2.0,2.0,0
6771,6771,6.0,0,3.0,4.0,3.0,2.0,6.0,2.0,4.0,4.0,0,0.0,6.0,2.0,2.0,0
6772,6772,6.0,0,4.0,3.0,6.0,2.0,6.0,6.0,4.0,4.0,0,0.0,6.0,2.0,2.0,0
6773,6773,6.0,0,4.0,3.0,3.0,3.0,6.0,6.0,2.0,0.0,0,0.0,6.0,2.0,2.0,0
6774,6774,4.0,1,2.0,2.0,4.0,3.0,6.0,3.0,2.0,4.0,0,0.0,3.0,4.0,2.0,0
6775,6775,4.0,1,6.0,3.0,2.0,3.0,4.0,5.0,6.0,6.0,1,0.0,4.0,4.0,2.0,0
6776,6776,4.0,0,4.0,6.0,4.0,4.0,6.0,6.0,0.0,0.0,0,0.0,2.0,4.0,2.0,1
6777,6777,4.0,0,6.0,6.0,4.0,4.0,6.0,4.0,2.0,0.0,0,0.0,3.0,4.0,2.0,0
6778,6778,4.0,0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,6.0,0,0.0,2.0,4.0,2.0,0
6779,6779,4.0,0,5.0,6.0,3.0,5.0,4.0,4.0,4.0,4.0,0,0.0,2.0,4.0,2.0,0
6780,6780,4.0,0,0.0,3.0,6.0,5.0,4.0,4.0,3.0,3.0,0,0.0,5.0,4.0,2.0,0
6781,6781,4.0,0,2.0,6.0,6.0,4.0,5.0,3.0,2.0,3.0,0,0.0,2.0,4.0,2.0,0
6782,6782,4.0,0,6.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,0,0.0,2.0,4.0,2.0,0
6783,6783,4.0,0,6.0,6.0,2.0,4.0,4.0,6.0,0.0,0.0,0,0.0,2.0,4.0,2.0,0
6784,6784,3.0,1,4.0,2.0,4.0,3.0,6.0,4.0,3.0,3.0,0,0.0,2.0,5.0,4.0,0
6785,6785,3.0,1,3.0,4.0,4.0,3.0,5.0,6.0,6.0,0.0,0,0.0,2.0,5.0,4.0,0
6786,6786,3.0,0,3.0,3.0,3.0,3.0,6.0,6.0,0.0,0.0,0,0.0,6.0,5.0,4.0,1
6787,6787,3.0,0,2.0,2.0,6.0,4.0,6.0,5.0,2.0,6.0,0,0.0,2.0,5.0,4.0,0
6788,6788,3.0,0,3.0,3.0,2.0,5.0,6.0,4.0,5.0,0.0,0,0.0,6.0,5.0,4.0,0
6789,6789,3.0,0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,1,0.0,6.0,5.0,4.0,0
6790,6790,3.0,0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,1,0.0,4.0,5.0,4.0,0
6791,6791,3.0,0,2.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,0,0.0,6.0,5.0,4.0,0
6792,6792,3.0,0,2.0,4.0,6.0,3.0,5.0,4.0,2.0,2.0,0,0.0,6.0,5.0,4.0,0
6793,6793,3.0,0,2.0,3.0,3.0,4.0,5.0,6.0,0.0,6.0,0,0.0,6.0,5.0,4.0,0
6794,6794,3.0,1,4.0,2.0,2.0,6.0,2.0,3.0,3.0,3.0,1,0.0,6.0,6.0,2.0,0
6795,6795,3.0,0,4.0,6.0,4.0,3.0,4.0,3.0,2.0,0.0,0,0.0,6.0,6.0,2.0,0
6796,6796,3.0,0,4.0,4.0,3.0,3.0,5.0,6.0,2.0,3.0,1,0.0,6.0,6.0,2.0,0
6797,6797,3.0,0,4.0,4.0,4.0,6.0,3.0,2.0,3.0,2.0,0,0.0,6.0,6.0,2.0,0
6798,6798,3.0,0,4.0,4.0,4.0,6.0,3.0,2.0,4.0,3.0,0,0.0,6.0,6.0,2.0,0
6799,6799,3.0,1,4.0,5.0,0.0,6.0,3.0,3.0,4.0,2.0,0,0.0,6.0,6.0,2.0,0
6800,6800,2.0,0,4.0,2.0,2.0,6.0,3.0,3.0,2.0,5.0,1,0.0,2.0,5.0,6.0,0
6801,6801,2.0,0,4.0,3.0,5.0,4.0,5.0,3.0,6.0,6.0,0,0.0,2.0,5.0,6.0,0
6802,6802,2.0,1,5.0,5.0,3.0,3.0,6.0,6.0,6.0,5.0,1,0.0,6.0,5.0,6.0,0
6803,6803,2.0,1,4.0,6.0,3.0,6.0,4.0,2.0,2.0,0.0,0,0.0,2.0,5.0,6.0,0
6804,6804,2.0,1,5.0,4.0,4.0,6.0,4.0,2.0,3.0,5.0,0,0.0,6.0,5.0,6.0,0
6805,6805,2.0,0,3.0,6.0,6.0,6.0,4.0,3.0,3.0,0.0,0,0.0,6.0,5.0,6.0,0
6806,6806,0.0,0,4.0,3.0,4.0,3.0,2.0,2.0,6.0,2.0,0,0.0,6.0,5.0,0.0,1
6807,6807,0.0,0,4.0,6.0,4.0,5.0,5.0,3.0,0.0,6.0,0,0.0,6.0,5.0,0.0,0
6808,6808,0.0,1,6.0,3.0,4.0,4.0,6.0,6.0,0.0,2.0,0,0.0,6.0,5.0,0.0,0
